ID,Length,Width,Height,Source_X,Source_Y,Source_Z,Receiver_X,Receiver_Y,Receiver_Z,f1,f2,f3,f4,f5,f6,f7
RIR_066_case27_edc,3.0,5.5,3.0,1.0,1.4,1.5,1.4,2.6,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_066_case28_edc,3.0,5.5,3.0,1.0,1.4,1.5,1.4,2.6,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_066_case29_edc,3.0,5.5,3.0,1.0,1.4,1.5,1.4,2.6,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_066_case30_edc,3.0,5.5,3.0,1.0,1.4,1.5,1.4,2.6,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_066_case31_edc,3.0,5.5,3.0,1.0,1.4,1.5,1.4,2.6,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_067_case0_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_067_case1_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_067_case2_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_067_case3_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_067_case4_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_067_case5_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_067_case6_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_067_case7_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_067_case8_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_067_case9_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_067_case10_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_067_case12_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_067_case13_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_067_case14_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_067_case15_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_067_case16_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_067_case17_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_067_case18_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_067_case19_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_067_case20_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_067_case21_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_067_case22_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_067_case23_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_067_case24_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_067_case26_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_067_case27_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_067_case28_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_067_case29_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_067_case30_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_067_case31_edc,3.0,5.5,3.5,1.4,3.4,1.5,1.0,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_068_case0_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_068_case1_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_068_case2_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_068_case3_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_068_case4_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_068_case5_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_068_case6_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_068_case7_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_068_case8_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_068_case9_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_068_case10_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_068_case12_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_068_case13_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_068_case14_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_068_case15_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_068_case16_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_068_case17_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_068_case18_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_068_case19_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_068_case20_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_068_case21_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_068_case22_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_068_case23_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_068_case24_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_068_case26_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_068_case27_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_068_case28_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_068_case29_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_068_case30_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_068_case31_edc,3.0,5.5,3.5,1.8,1.8,1.5,1.0,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_069_case0_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_069_case1_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_069_case2_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_069_case3_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_069_case4_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_069_case5_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_069_case6_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_069_case7_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_069_case8_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_069_case9_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_069_case10_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_069_case12_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_069_case13_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_069_case14_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_069_case15_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_069_case16_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_069_case17_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_069_case18_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_069_case19_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_069_case20_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_069_case21_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_069_case22_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_069_case23_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_069_case24_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_069_case26_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_069_case27_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_069_case28_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_069_case29_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_069_case30_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_069_case31_edc,3.0,5.5,3.5,1.0,1.4,1.5,1.4,2.6,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_070_case0_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_070_case1_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_070_case2_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_070_case3_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_070_case4_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_070_case5_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_070_case6_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_070_case7_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_070_case8_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_070_case9_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_070_case10_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_070_case12_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_070_case13_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_070_case14_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_070_case15_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_070_case16_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_070_case17_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_070_case18_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_070_case19_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_070_case20_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_070_case21_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_070_case22_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_070_case23_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_070_case24_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_070_case26_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_070_case27_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_070_case28_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_070_case29_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_070_case30_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_070_case31_edc,3.0,5.5,4.0,1.4,3.4,1.5,1.0,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_071_case0_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_071_case1_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_071_case2_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_071_case3_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_071_case4_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_071_case5_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_071_case6_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_071_case7_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_071_case8_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_071_case9_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_071_case10_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_071_case12_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_071_case13_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_071_case14_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_071_case15_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_071_case16_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_071_case17_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_071_case18_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_071_case19_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_071_case20_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_071_case21_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_071_case22_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_071_case23_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_071_case24_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_071_case26_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_071_case27_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_071_case28_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_071_case29_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
RIR_071_case30_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.16,0.18,0.17,0.14,0.07,0.07,0.02
RIR_071_case31_edc,3.0,5.5,4.0,1.8,1.8,1.5,1.0,1.0,1.5,0.11,0.19,0.19,0.19,0.2,0.21,0.21
RIR_072_case0_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.19,0.34,0.55,0.62,0.62,0.64,0.64
RIR_072_case1_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.26,0.42,0.6,0.58,0.56,0.58,0.24
RIR_072_case2_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.25,0.26,0.26,0.19,0.1,0.08,0.03
RIR_072_case3_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.29,0.6,0.85,0.83,0.69,0.63,0.3
RIR_072_case4_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.26,0.42,0.61,0.61,0.61,0.64,0.24
RIR_072_case5_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.24,0.38,0.5,0.47,0.37,0.32,0.1
RIR_072_case6_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.2,0.34,0.45,0.44,0.38,0.34,0.01
RIR_072_case7_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.14,0.16,0.25,0.24,0.22,0.24,0.01
RIR_072_case8_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.26,0.32,0.32,0.27,0.24,0.22,0.21
RIR_072_case9_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.22,0.34,0.39,0.41,0.4,0.4,0.39
RIR_072_case10_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.2,0.35,0.46,0.45,0.36,0.32,0.1
RIR_072_case12_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.25,0.48,0.62,0.6,0.52,0.49,0.27
RIR_072_case13_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.22,0.41,0.52,0.45,0.4,0.39,0.18
RIR_072_case14_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.17,0.15,0.14,0.18,0.17,0.16,0.03
RIR_072_case15_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.22,0.21,0.2,0.22,0.2,0.17,0.04
RIR_072_case16_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.19,0.3,0.38,0.45,0.39,0.31,0.01
RIR_072_case17_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.15,0.23,0.3,0.39,0.37,0.36,0.22
RIR_072_case18_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.27,0.24,0.22,0.17,0.09,0.08,0.02
RIR_072_case19_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.22,0.26,0.24,0.22,0.22,0.22,0.2
RIR_072_case20_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.17,0.19,0.2,0.16,0.08,0.07,0.02
RIR_072_case21_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.11,0.12,0.13,0.18,0.17,0.14,0.01
RIR_072_case22_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.09,0.05,0.04,0.04,0.03,0.02,0.02
RIR_072_case23_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.18,0.25,0.26,0.23,0.22,0.22,0.21
RIR_072_case24_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.14,0.27,0.36,0.3,0.24,0.24,0.03
RIR_072_case26_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.12,0.12,0.12,0.17,0.16,0.15,0.02
RIR_072_case27_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.17,0.18,0.18,0.21,0.19,0.16,0.03
RIR_072_case28_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.11,0.11,0.11,0.17,0.16,0.14,0.02
RIR_072_case29_edc,3.0,5.5,4.0,1.0,1.4,1.5,1.4,2.6,1.5,0.13,0.17,0.22,0.26,0.26,0.27,0.14
